Price,historical_rolling_95,historical_rolling_99,ewma_rolling_95,ewma_rolling_99
2016-09-06,1.5463970575203496,2.528956343875791,0.708332594552859,1.0148789950779202
2016-09-07,1.5463970575203496,2.528956343875791,0.695753211250162,0.9970877332151783
2016-09-08,1.5463970575203496,2.528956343875791,0.673621373556024,0.96578625281306
2016-09-09,1.5463970575203496,2.528956343875791,0.6579939149055685,0.9436840398182614
2016-09-12,1.578827946189956,2.528956343875791,1.1716087183714956,1.6700992578904987
2016-09-13,1.578827946189956,2.528956343875791,1.2743452057719131,1.8154014325851202
2016-09-14,1.578827946189956,2.528956343875791,1.3703981042949798,1.9512508799847272
2016-09-15,1.578827946189956,2.528956343875791,1.327895534849189,1.891138684922883
2016-09-16,1.578827946189956,2.528956343875791,1.3473789864352441,1.918694502312058
2016-09-19,1.578827946189956,2.528956343875791,1.314015460333212,1.8715078306555544
2016-09-20,1.578827946189956,2.528956343875791,1.2730244103539294,1.8135334064201636
2016-09-21,1.5463970575203496,2.528956343875791,1.2333393023293722,1.7574060008131882
2016-09-22,1.5463970575203496,2.528956343875791,1.2704994488243369,1.809962305143943
2016-09-23,1.5463970575203496,2.528956343875791,1.257539211928502,1.791632394776435
2016-09-26,1.5463970575203496,2.528956343875791,1.2395829415969557,1.766236498979363
2016-09-27,1.5463970575203496,2.528956343875791,1.2489142546285232,1.7794339530733356
2016-09-28,1.5463970575203496,2.528956343875791,1.2365959887015627,1.7620119944981123
2016-09-29,1.5463970575203496,2.528956343875791,1.2162491814009164,1.7332351166460058
2016-09-30,1.5463970575203496,2.528956343875791,1.2357139565371085,1.7607645195757289
2016-10-03,1.5463970575203496,2.528956343875791,1.2380358436708305,1.7640484088585144
2016-10-04,1.5463970575203496,2.528956343875791,1.2063730275424323,1.719267083773095
2016-10-05,1.5423355145629443,2.528956343875791,1.1852367259102023,1.6893736090215723
2016-10-06,1.5423355145629443,2.528956343875791,1.1607489751468874,1.654740115806823
2016-10-07,1.5168139893972896,2.528956343875791,1.1245895621855122,1.603599168010049
2016-10-10,1.5168139893972896,2.528956343875791,1.09703256778155,1.5646247849426465
2016-10-11,1.5168139893972896,2.528956343875791,1.0782052996871163,1.537997020387901
2016-10-12,1.5168139893972896,2.528956343875791,1.1568553564393433,1.6492332965651568
2016-10-13,1.5168139893972896,2.528956343875791,1.1215765017606745,1.5993377391516834
2016-10-14,1.5168139893972896,2.528956343875791,1.0934211626952806,1.5595171058111519
2016-10-17,1.5168139893972896,2.528956343875791,1.0591803281226198,1.5110896400425862
2016-10-18,1.5168139893972896,2.528956343875791,1.0330340858737834,1.4741105106701633
2016-10-19,1.5168139893972896,2.528956343875791,1.0298490747207085,1.4696058886154433
2016-10-20,1.5168139893972896,2.528956343875791,1.001289141033939,1.4292130293808483
2016-10-21,1.5168139893972896,2.528956343875791,0.9713597776254862,1.3868833595574652
2016-10-24,1.5168139893972896,2.528956343875791,0.9408130950927868,1.3436806035160962
2016-10-25,1.5168139893972896,2.528956343875791,0.9303291271810903,1.3288529276285521
